Country Name,Country Code,Series Name,Series Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Belarus,BLR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,6.5260382334,6.4317732367,6.3375082399,6.2432432432,6.1489782465,6.0547132498,5.9683586025,5.8820039552,5.7956493078,5.7092946605,5.6229400132,5.5187870798,5.4146341463,5.3104812129,5.2063282795,5.1021753461,5.0648209185,5.0274664909,4.9901120633,5.1779828609,4.7725774555,4.7857613711,4.6044825313,4.581410679,4.475939354,4.3770599868,..,..
Belarus,BLR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,81.8127073395731,81.9630686489329,82.1121894580886,82.2597580262297,83.3619065222657,84.4451987740795,85.5099440254235,86.5564474892655,87.5852408037155,88.5959652616859,89.6004913219015,90.5895784451933,91.5589142752632,92.3110094176091,92.4042254331142,92.4967065541388,92.5880037699573,92.6783157111893,92.766544664735,92.8526695974362,92.9371107737105,93.0194027257802,93.0997559157322
Belarus,BLR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,26305753290.5802,24306515540.9122,21462652290.3542,19230536338.7281,19768992246.138,22022658441.2039,23872559843.8526,24684226697.4564,26115912675.5037,27349969477.1669,28729848599.9482,30753347145.2327,34274526374.8589,37496332398.5946,41245963659.1501,44793119255.6655,49362017183.5591,49460738872.9267,53317819268.921,56185628815.1061,57133556524.0424,57706875064.5283,58703016906.4629,56454889146.6088,55028933824.6442,56422059344.4014,58199150811.7146,59040830813.2346,58643542627.1016,60073780097.1802,57251844490.0491
Belgium,BEL,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,103.2798525799,102.6415233415,102.0031941032,101.3648648649,97.9183046683,94.4717444717,93.8394758395,93.2072072072,92.5442260442,87.6461916462,82.7481572482,81.3165438165,79.8849303849,78.4533169533,77.3961916462,76.3390663391,75.2948402948,73.7346437346,73.1326781327,62.4324324324,65.1105651106,59.3243243243,55.9705159705,49.0663390663,51.5115519042,53.956764742,51.2899262899,51.5847665848,51.5847665848,..,..
Belgium,BEL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,99.631347181465,99.6313488418055,99.6313528459953,99.6313469372192,99.6313537051955,99.6313528411414,99.6313486029159,99.6313479016327,99.6313457657832,99.6313490284445,99.6396646771355,99.6479761706178,99.6562942460374,99.6646061190648,99.6729240850562,99.6812368611916,99.6895596365475,99.6978690492953,99.7061859928,99.7145045402121,99.7228120895798,99.7311343274755,99.739449377802
Belgium,BEL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,303409615205.606,300491199097.648,310187964527.328,317585194591.875,321781927100.664,333989231728.476,340541460104.062,352605970422.851,365711203833.047,369732633305.117,376043542626.992,379946808976.211,393515485920.82,402651880769.961,412928965821.953,428111873071.133,430025228051.015,421335523091.64,433403805754.258,440747893479.883,444005978083.203,446045040873.594,453086009677.5,462335574841.484,468191916732.07,475774660680.469,484305039588.75,495157518025.82,469108374379.726,501246968574.726,516334013910.156
Belize,BLZ,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,49600000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,0.4422948942,0.4808412202,0.6015057441,0.722170268,0.8297951113,0.9374199546,1.045044798,1.1526696413,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,1.2602944847,..,..
Belize,BLZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,946205904.36318,1004282944.16996,1004082219.4569,1011427666.33394,1022607040.59815,1065910527.20709,1107406654.93443,1211759703.35171,1360086531.59874,1428003313.52024,1505102242.07968,1650573765.13194,1729482180.34484,1767862663.33788,1847618999.66977,1908535443.78441,1879170833.46424,1870701556.08091,1893897374.56349,1888250122.49832,1957390277.3086,2044252286.31107,2126131097.5749,2194709309.24204,2194467135.91808,2154673433.68323,2177418128.32649,2269658667.06214,1957996150.25944,2307742191.29649,2509307581.46631
Benin,BEN,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,1.0784883721,1.1147786947,1.1510690173,1.1259511306,1.100833244,1.0757153574,1.0505974708,1.0254795842,1.0003616976,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,0.975243811,..,..
Benin,BEN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4247544481.2222,4495438486.53384,4586264345.8381,4863513136.1772,5073825258.08595,5364793325.34003,5577293440.15288,5875201745.58899,6219354272.83818,6551040876.248,6855207726.48731,7091272067.69746,7405393051.15179,7532259620.7003,7829312267.99952,8298002249.85464,8704320326.47543,8906198943.57193,9094481753.90847,9364019722.36167,9814543622.52956,10520350022.2065,11189200116.5963,11388160997.1089,11768488383.6733,12435945493.1089,13268812303.0524,14179807375.1016,14725558723.7319,15779238957.7761,16765953415.3733
Bermuda,BMU,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4943720834.23487,5092455993.93519,5122991040.76808,5348359015.58225,5487441777.63634,5739864145.64664,5963718852.73555,6165450410.7722,6739895068.97791,7226679645.63174,7119884453.30351,7362722827.73814,7533631299.4758,7659759815.30576,8084406664.52899,8354841362.08309,8198943712.90485,7737613934.72433,7543950875.42882,7261600082.73073,6876350478.40565,6857116738.50431,6603330213.03728,6654541000,6610806937.02849,6849550930.14215,6819905984.64909,6840793088.0543,6373022721.95909,6565093928.38781,6757261642.88508
Bhutan,BTN,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.4138075314,1.4138075314,1.4138075314,1.4138075314,1.4138075314,1.4138075314,1.4138075314,1.4138075314,1.4138075314,1.4138075314,1.4138075314,1.4138075314,1.4138075314,..,..
Bhutan,BTN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,22.2928074804762,22.7460097420912,23.200963523096,23.6574689759674,24.1155672357381,24.5642447224496,24.9185279624971,25.2715804659878,25.6233267555193,25.9730245436636,26.321067736107,30.2420416962567,34.1660022880683,38.0903976008666,42.7610959855505,47.4590667445968,52.0890914501162,56.5907498867424,60.8267760838514,65.0083050960222,69.1371586760932,72.6655668705716,73.3419919439661
Bhutan,BTN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,434706633.306753,443341500.635136,465293571.310626,498208984.231879,525935175.418997,554198082.461395,586973527.943034,633837330.189573,655103005.431607,709797257.170734,787820172.198155,849453726.334086,900495211.164725,966116542.606801,1033742170.28183,1223546061.47791,1282269672.76282,1368801509.83662,1532317114.62591,1654636121.73343,1739327031.1851,1776200288.24428,1878802421.1653,2003596838.78013,2166429825.8419,2267208559.69637,2346603297.73985,2481653802.37574,2228068554.57391,2326579651.34464,..
Bolivia,BOL,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,362000000,..,320000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,0.8664932869,0.8999948755,0.9334964641,0.9669980527,1.0004996413,1.0340012299,1.0675028185,1.1010044071,1.1094997324,1.1179950577,1.126490383,1.1349857083,1.1434810336,1.1519763589,1.1604716841,1.1689670094,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,1.1770011274,..,..
Bolivia,BOL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,12812599040.0935,13359606833.3496,13983135100.9362,14637304837.9041,15275687754.507,16032477212.7938,16838807367.9087,16910689781.9002,17334777888.1262,17626660726.9117,18064782966.6648,18554580623.7088,19328918118.4657,20183533307.223,21151739180.8768,22117185836.643,23477060537.7351,24265185360.0464,25266542246.0612,26581436461.7176,27943010890.6533,29842021104.1396,31471565408.6312,33000198248.9146,34407300587.1524,35850757840.6068,37364958928.4415,38193230080.2463,34855949803.3644,36986126812.5425,38319728331.3779
Bosnia and Herzegovina,BIH,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,2.4687915007,2.4807436919,2.4933598938,2.5059760956,2.5166002656,2.5146082337,2.5258964143,2.5869853918,2.6022576361,2.8545816733,2.8911022576,2.812749004,2.906374502,2.8937583001,2.7383798141,2.7788844622,2.786188579,2.6620185923,2.0717131474,2.0285524568,2.0005312085,..,..
Bosnia and Herzegovina,BIH,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,87.3499798958305,87.4727233919538,87.5946170566855,87.7155836799488,87.8356908284727,87.9548253804655,88.0730308940977,88.1903648973967,88.3067593024703,88.4222130699407,88.5367333423369,88.6503387062911,88.7022929237708,88.7976821002597,88.8171849686973,88.8251268878566,88.8333583350121,88.8418974622832,88.850693498337,88.7229758904433,88.1388818873342,87.5547837957995,86.9706794612828
Bosnia and Herzegovina,BIH,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,2436037815.87895,2942733621.70058,5560520773.5561,7472760182.63763,8638510523.43872,9467807509.19199,10676417585.1095,10935140618.7269,11484898712.3276,11929035686.0139,12683578944.5033,13177880591.4628,13891331517.2397,14704964354.8142,15505477767.974,15039622521.6786,15169815910.7044,15315372000.5534,15189504687.2909,15546436275.2992,15725819000.0295,16404348871.4437,16936219727.6767,17485647794.2627,18154910824.6593,18679105433.9912,18115912632.4361,19454977964.1756,20253843510.4894
Botswana,BWA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92000000,..
Botswana,BWA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,1.1816375614,1.2876015197,1.3935654781,1.4995294364,1.6053539684,1.7111785005,1.8170030325,1.9228275646,2.0286520966,2.0316941241,2.0347361516,2.0377781792,2.0408202067,2.0438622342,2.0469042617,2.0499462892,2.0529883167,2.0560303442,2.0590723717,2.0621143992,2.0328348845,1.9988497333,1.9648645822,1.9648645822,2.1049879745,2.0181951271,2.1332217923,2.1123078532,2.3050047056,..,..
Botswana,BWA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5833040675.49628,5944807979.21822,6160480628.0856,6593587689.50958,6977980665.54234,7558959721.65963,7592496073.43073,8326480944.19697,8491986059.02571,8513264763.90086,9029979997.34259,9447697367.92895,9703335214.03812,10145481816.2871,10994036837.1472,11630872553.1126,12009117014.1882,10310519328.3503,11354171655.915,12130630062.2477,12109898723.1018,13454439438.0193,14220639811.9916,13530748844.505,14505561464.3559,15102373014.4202,15734874525.0984,16211987795.536,14796883501.255,16553326592.3282,17511419429.8258
Brazil,BRA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,3500000,152800000,58000000,473000000,649900000,516300000,711280000,26930000,207460000,48200000,255330000,3164000,382600000,140570000,828400000,14800000,230400000,127500000,4572800000,2947100000,1786800000,1726700000,222700000,218600000,1400000,313980000,1329380000,5614000000,565200000
Brazil,BRA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,2.1776201734,2.2817966903,2.3859732072,2.4901497242,2.5924349882,2.6077541371,2.6230732861,2.638392435,2.6529550827,2.6680851064,2.68321513,2.6983451537,2.7134751773,2.7286052009,2.7437352246,2.9418439716,3.1395271868,3.337393617,3.5352600473,3.419178487,3.3030969267,3.1870153664,3.0743262411,3.0193853428,3.1352245863,3.1054373522,1.4641127257,1.4848084544,1.4793042712,..,..
Brazil,BRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,76.0321004143178,76.5975256507164,76.9846391084615,77.2659685376963,77.5417105801939,77.8119682556767,78.0771293045467,78.3372659226286,78.5924528100554,78.8422056955295,79.0871837552091,79.32989308241,79.5678671260293,80.3830808932991,81.1948027794409,82.0024616838265,82.7432602104915,83.6051549791106,84.4000388230692,85.1909258971105,85.9216178835864,86.644033115994,87.2587154718951
Brazil,BRA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,921636677135.004,967024426444.37,1023623112494.87,1066858840351.51,1090424301744.44,1127442527385.92,1131254386908.34,1136547951157.1,1186419100699.97,1202909097080.86,1239639467559.79,1253781634079.45,1325999012823.98,1368459252346.2,1422677453441.88,1509032134017.69,1585905180276.35,1583909921216.67,1703150236842,1770840632932.71,1804861597918.79,1859094488365.14,1868463501755.79,1802212206904.68,1743173232503.86,1766233131755.03,1797736845059.11,1819683217790.43,1760056587883.53,1847863165699.6,1901461002548.22
British Virgin Islands,VGB,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,3.0645566441,3.2655111781,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,3.4664657121,..,..
Brunei Darussalam,BRN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,9827336126.30849,9857267526.39997,10167317762.4289,10622682169.3194,10928436715.4289,10767660661.1875,10707522323.3387,11034332730.6191,11348747419.3107,11660161646.7426,12111654412.2184,12463371463.8206,12526226521.0128,12574766551.7013,13127769534.7478,13148062678.7361,12893027782.3634,12665525724.7905,12994698399.9834,13481391223.9528,13604454980.8708,13315220388.3404,12981227716.0016,12930291487.9581,12609889504.146,12777424817.8542,12784099462.2972,13278730315.7531,13429254463.7677,13215626906.1655,13000432684.363
